"Barker Mosswart";"11";"1";"0";"2";"2";"1";"328";"0.08";"0.43";"0.43";"0.75";"0.4";"0.23";"0.7";"0.55";"0.8";"0.8";"1";"0.8";"0.5";"1"
"Mudlurk Mosswart";"11";"1";"0";"2";"2";"1";"319";"0.28";"0.36";"0.36";"0.68";"0.4";"0.06";"0.7";"0.7";"0.8";"0.8";"1";"0.8";"0.5";"1"
"Swamp Rat";"11";"1";"0";"1";"2";"1";"334";"0.23";"0.23";"0.8";"0.23";"0.7";"0.3";"0.13";"0.85";"0.85";"1";"1";"0.85";"0.9";"0.8"
"Mosswart Mucker";"11";"1";"0";"2";"2";"1";"328";"0.08";"0.43";"0.43";"0.75";"0.4";"0.23";"0.7";"0.55";"0.8";"0.8";"1";"0.8";"0.5";"1"
"Mosswart Mucker";"11";"1";"0";"2";"2";"0";"328";"0.08";"0.43";"0.43";"0.75";"0.4";"0.23";"0.7";"0.55";"0.8";"0.8";"1";"0.8";"0.5";"1"
"Ghost Wisp";"11";"1";"0";"0";"4";"17";"717";"1";"1";"1";"10";"0.13";"0.13";"0.18";"1";"1";"1";"0.4";"0";"0.4";"0.8"
"K'nath N'osaj";"11";"1";"0";"0";"4";"27";"667";"0.49";"0.63";"0.27";"0.49";"0.8";"0.8";"0.7";"0.75";"0.86";"0.58";"1";"0.75";"1";"1"
"K'nath D'Nob";"11";"1";"0";"0";"4";"16";"565";"0.49";"0.63";"0.27";"0.49";"0.8";"0.8";"0.7";"0.75";"0.86";"0.58";"1";"0.75";"1";"1"
"Shallows Lurker";"11";"1";"0";"2";"2";"3";"498";"0.69";"0.9";"0.69";"0.27";"1";"0.33";"0.69";"0.85";"1";"0.85";"1";"0.52";"0.45";"0.85"
"White Mattekar";"11";"1";"0";"2";"2";"2";"536";"0.27";"0.71";"0.63";"0.18";"0.7";"0.49";"0.18";"0.58";"0.9";"0.86";"1";"0.4";"0.75";"0.4"
"Undead";"11";"1";"0";"2";"2";"1";"517";"0.8";"0.16";"0.13";"0.1";"0.5";"0.13";"0.43";"1";"0.7";"0.75";"1";"0.4";"0.75";"0.86"
"Snowman";"11";"1";"0";"0";"4";"0";"382";"1";"1.4";"1";"0.1";"0.3";"1";"1";"1";"1";"1";"1";"0";"1";"1"
"Snowman";"11";"1";"0";"0";"4";"4";"523";"0.68";"0.42";"0.68";"0.1";"0.3";"0.68";"0.68";"0.8";"0.51";"0.8";"1";"0";"0.8";"0.8"
"Field Ursuin";"11";"1";"0";"2";"2";"0";"582";"0.05";"0.8";"0.05";"0.05";"0.56";"0.05";"0.05";"0.58";"1";"0.58";"0.86";"0.58";"0.58";"0.58"
"Mosswart Baby";"11";"1";"0";"2";"2";"0";"319";"0.28";"0.36";"0.36";"0.68";"0.4";"0.06";"0.7";"0.7";"0.8";"0.8";"1";"0.8";"0.5";"1"
"Aun Runner";"11";"1";"0";"2";"2";"0";"514";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1"
"Hea Runner";"11";"1";"0";"2";"2";"0";"514";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1"
"Outcast Lord";"11";"1";"0.25";"2";"2";"0";"1373";"0.42";"0.59";"0.46";"0.6";"0.46";"0.18";"0.5";"0.8";"0.9";"0.7";"0.7";"1";"0.8";"0.8"
"Ursuin Rug Alive";"11";"1";"0";"2";"2";"0";"582";"0.05";"0.8";"0.05";"0.05";"0.56";"0.05";"0.05";"0.58";"1";"0.58";"0.86";"0.58";"0.58";"0.58"
"Ursuin Rug Alive";"11";"1";"0";"2";"2";"0";"582";"0.05";"0.8";"0.05";"0.05";"0.56";"0.05";"0.05";"0.58";"1";"0.58";"0.86";"0.58";"0.58";"0.58"
"Hunter Shrethlet";"11";"1";"0";"2";"2";"0";"649";"0.3";"0.51";"0.8";"0.6";"0.52";"0.06";"0.27";"0.58";"0.75";"1";"0.5";"1";"0.42";"0.5"
"Drudge Robber Baron";"11";"1";"0";"2";"2";"1";"930";"0.2";"0.23";"0.05";"0.6";"0.6";"0.23";"0.6";"0.86";"0.85";"0.8";"1";"1";"0.85";"1"
"Azure Gromnie";"11";"1";"0";"2";"2";"36";"497";"1";"1";"1";"1";"1";"0.46";"1";"1";"1";"1";"1";"1";"0.7";"1"
"Ivory Gromnie";"11";"1";"0";"2";"2";"0";"557";"1";"1";"1";"0.48";"0.46";"1";"1";"1";"1";"1";"0.7";"0.83";"1";"1"
"Snowy Mattie";"12";"1";"0";"2";"2";"0";"852";"0.37";"0.73";"0.67";"0.33";"0.7";"0.55";"0.33";"0.58";"0.9";"0.86";"1";"0.4";"0.75";"0.4"
"Parfal Niffling";"12";"1";"0";"0";"4";"0";"707";"1";"0.79";"0.79";"0.96";"0.79";"0.96";"0.79";"1";"0.5";"0.5";"0.5";"0.91";"0.91";"0.5"
"Black Rat";"12";"1";"0";"2";"2";"0";"541";"1";"0.5";"0.5";"1";"0.4";"0.8";"0.8";"0.6";"1.6";"1.6";"2.1";"0.6";"0.85";"0.85"
"Jade Gromnie";"12";"1";"0";"2";"2";"3";"767";"1";"1";"1";"1";"0.48";"1";"0.46";"1";"1";"1";"0.83";"1";"1";"0.7"
"Swamp Gromnie";"12";"1";"0";"2";"2";"16";"813";"0.11";"1.2";"1";"1";"1";"0.84";"1";"0.5";"1.11";"1";"1";"1";"0.91";"1"
"Sandy Armoredillo";"12";"1";"0";"2";"2";"8";"1100";"0.32";"0.7";"0.35";"0.73";"0.65";"0.49";"0.73";"0.53";"1";"0.5";"0.5";"0.95";"0.7";"0.95"
"Limestone Golem";"12";"1";"0";"0";"4";"41";"575";"0.45";"0.45";"0.8";"0.33";"0.92";"0.5";"0.45";"0.63";"0.63";"1";"0.3";"0.2";"1";"0.63"
"Black Rat";"12";"1";"0";"2";"2";"97";"541";"1";"0.5";"0.5";"1";"0.4";"0.8";"0.8";"0.6";"1.6";"1.6";"2.1";"0.6";"0.85";"0.85"
"Adult Reedshark";"12";"1";"0";"2";"2";"21";"559";"0.28";"0.4";"0.7";"0.25";"0.7";"0.6";"0.4";"0.6";"0.75";"1";"1";"0.66";"1";"0.75"
"Red Rat";"12";"1";"0";"2";"2";"13";"634";"1";"0.5";"0.5";"1";"0.4";"0.8";"0.8";"0.6";"1.6";"1.6";"2.1";"0.6";"0.85";"0.85"
"Black Rat";"12";"1";"0";"2";"2";"1";"541";"1";"0.5";"0.5";"1";"0.4";"0.8";"0.8";"0.6";"1.6";"1.6";"2.1";"0.6";"0.85";"0.85"
"Banderling Captain";"12";"1";"0";"2";"2";"1";"518";"0.5";"0.38";"0.61";"0.5";"0.7";"0.38";"0.6";"0.76";"0.65";"0.5";"1";"0.76";"0.65";"1"
"Lesser Mu-miyah";"12";"1";"0";"0";"4";"14";"746";"0.44";"0.18";"0.44";"0.05";"0.4";"1";"0.08";"0.75";"0.58";"0.75";"1";"0.4";"1";"0.5"
"Alfrega the Reedshark";"12";"1";"0";"2";"2";"1";"411";"0.42";"0.49";"0.7";"0.37";"0.7";"0.6";"0.49";"0.6";"0.75";"1";"1";"0.66";"1";"0.75"
"Shadow Spire";"12";"1";"0";"1";"2";"0";"630";"1";"0.61";"0.74";"0.3";"1";"0.38";"0.61";"1";"0.5";"0.67";"1";"0.1";"0.2";"0.5"
"Shifty Scarecrow";"12";"1";"0";"0";"4";"0";"671";"0.67";"0.17";"0.17";"0.17";"0.7";"0.17";"0.67";"0.86";"0.42";"0.42";"1";"0.42";"0.42";"0.86"
"Tusker Kin";"12";"1";"0";"2";"2";"37";"294";"0.9";"1";"1.1";"0.4";"0.4";"1";"0.6";"1";"1";"1";"1";"1";"1";"1"
"Bandit";"12";"1";"0";"2";"1";"72";"154";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1"
"Green Deru";"13";"1";"0";"1";"1";"0";"477";"1.2";"2";"1.2";"1.3";"0.5";"1.5";"0.9";"1";"1";"1";"1";"1";"1";"1"
"Reedshark Elder";"14";"1";"0";"2";"2";"14";"731";"0.28";"0.4";"0.7";"0.25";"0.7";"0.6";"0.4";"0.6";"0.75";"1";"1";"0.66";"1";"0.75"
"Banderling Raver";"14";"1";"0";"2";"2";"87";"809";"0.31";"0.1";"0.22";"0.31";"0.7";"0.1";"0.6";"0.76";"0.65";"0.5";"1";"0.76";"0.65";"1"
"Banderling Captain";"14";"1";"0";"2";"2";"17";"982";"0.5";"0.38";"0.61";"0.5";"0.7";"0.38";"0.6";"0.76";"0.65";"0.5";"1";"0.76";"0.65";"1"
"Ice Golem";"14";"1";"0";"0";"4";"35";"694";"0.79";"0.79";"0.39";"100";"0.1";"0.79";"0.23";"0.83";"0.83";"0.8";"1";"0";"0.83";"0.8"
"Sandstone Golem";"14";"1";"0";"0";"4";"104";"723";"0.44";"0.58";"1";"0.33";"0.33";"1";"0.86";"0.33";"0.5";"1";"0.2";"0.2";"1";"0.83"
"Mite Squib";"14";"1";"0";"2";"2";"0";"895";"0.51";"0.33";"0.33";"0.51";"0.5";"0.5";"0.33";"0.7";"0.8";"0.8";"1";"0.75";"1";"0.8"
"Mudlurk Mosswart";"14";"1";"0";"2";"2";"252";"872";"0.28";"0.36";"0.36";"0.68";"0.4";"0.06";"0.7";"0.7";"0.8";"0.8";"1";"0.8";"0.5";"1"
"Veteran Reedshark";"14";"1";"0";"2";"2";"33";"827";"0.42";"0.49";"0.7";"0.37";"0.7";"0.6";"0.49";"0.6";"0.75";"1";"1";"0.66";"1";"0.75"
"Banderling Guard";"14";"1";"0";"2";"2";"300";"882";"0.47";"0.34";"0.55";"0.47";"0.7";"0.34";"0.6";"0.76";"0.65";"0.5";"1";"0.76";"0.65";"1"
"Banderling Raider";"14";"1";"0";"2";"2";"136";"809";"0.35";"0.16";"0.31";"0.35";"0.7";"0.16";"0.6";"0.76";"0.65";"0.5";"1";"0.76";"0.65";"1"
"Mite Sentry";"14";"1";"0";"2";"2";"0";"868";"0.51";"0.33";"0.33";"0.51";"0.5";"0.5";"0.33";"0.7";"0.8";"0.8";"1";"0.75";"1";"0.8"
"Zombie";"14";"1";"0";"2";"2";"128";"1097";"0.8";"0.29";"0.23";"0.35";"0.5";"0.23";"0.49";"1";"0.7";"0.75";"1";"0.4";"0.75";"0.86"
"Drudge Slave";"14";"1";"0";"1";"0";"1";"1137";"0.2";"0.23";"0.05";"0.6";"0.6";"0.23";"0.6";"0.86";"0.85";"0.8";"1";"1";"0.85";"1"
"Drudge Slave";"14";"1";"0";"1";"0";"1";"1137";"0.2";"0.23";"0.05";"0.6";"0.6";"0.23";"0.6";"0.86";"0.85";"0.8";"1";"1";"0.85";"1"
"Mudlurk Mosswart";"14";"1";"0";"2";"2";"1";"872";"0.28";"0.36";"0.36";"0.68";"0.4";"0.06";"0.7";"0.7";"0.8";"0.8";"1";"0.8";"0.5";"1"
"Drudge Slave";"14";"1";"0";"1";"0";"1";"1137";"0.2";"0.23";"0.05";"0.6";"0.6";"0.23";"0.6";"0.86";"0.85";"0.8";"1";"1";"0.85";"1"
"Drudge Slave";"14";"1";"0";"1";"0";"1";"1137";"0.2";"0.23";"0.05";"0.6";"0.6";"0.23";"0.6";"0.86";"0.85";"0.8";"1";"1";"0.85";"1"
"Drudge Slave";"14";"1";"0";"1";"0";"1";"1137";"0.2";"0.23";"0.05";"0.6";"0.6";"0.23";"0.6";"0.86";"0.85";"0.8";"1";"1";"0.85";"1"
"Drudge Slave";"14";"1";"0";"1";"0";"1";"1137";"0.2";"0.23";"0.05";"0.6";"0.6";"0.23";"0.6";"0.86";"0.85";"0.8";"1";"1";"0.85";"1"
"Banderling Breeder";"14";"1";"0";"2";"2";"39";"815";"0.31";"0.1";"0.22";"0.31";"0.7";"0.1";"0.6";"0.76";"0.65";"0.5";"1";"0.76";"0.65";"1"
"K'nath T'aed";"14";"1";"0";"0";"4";"12";"839";"0.49";"0.63";"0.27";"0.49";"0.8";"0.8";"0.7";"0.75";"0.86";"0.58";"1";"0.75";"1";"1"
"Snowy Mattekar";"14";"1";"0";"2";"2";"13";"973";"0.37";"0.73";"0.67";"0.33";"0.7";"0.55";"0.33";"0.58";"0.9";"0.86";"1";"0.4";"0.75";"0.4"
"Se Sclavus";"14";"1";"0";"2";"2";"90";"1144";"0.8";"0.53";"0.17";"0.7";"0.53";"0.26";"0.26";"1";"0.75";"0.46";"0.75";"1";"0.4";"0.4"
"Olthoi Worm";"14";"1";"0";"1";"0";"0";"778";"0.62";"0.8";"0.6";"0.62";"0.62";"0.32";"0.11";"0.75";"1";"1";"0.75";"0.75";"0.42";"0.25"
"Banderling Raver";"14";"1";"0";"2";"2";"0";"809";"0.31";"0.1";"0.22";"0.31";"0.7";"0.1";"0.6";"0.76";"0.65";"0.5";"1";"0.76";"0.65";"1"
"Banderling Captain";"14";"1";"0";"2";"2";"1";"982";"0.5";"0.38";"0.61";"0.5";"0.7";"0.38";"0.6";"0.76";"0.65";"0.5";"1";"0.76";"0.65";"1"
"Charred Skeleton";"14";"1";"0";"2";"2";"0";"997";"0.37";"0.16";"0.5";"0.05";"0.82";"0.17";"0.33";"0.58";"0.4";"1";"0.75";"0.5";"0.6";"0.5"
"Olthoi Worm";"14";"1";"0";"1";"0";"0";"778";"0.62";"0.8";"0.6";"0.62";"0.62";"0.32";"0.11";"0.75";"1";"1";"0.75";"0.75";"0.42";"0.25"
"Eastham Spire Shadow";"14";"1";"0";"2";"2";"0";"800";"1";"0.61";"0.74";"0.3";"1";"0.38";"0.61";"1";"0.5";"0.67";"1";"0.1";"0.2";"0.5"
"Cragstone Spire Shadow";"14";"1";"0";"2";"2";"0";"800";"1";"0.61";"0.74";"0.3";"1";"0.38";"0.61";"1";"0.5";"0.67";"1";"0.1";"0.2";"0.5"
"Zombie";"14";"1";"0";"2";"2";"0";"1097";"0.8";"0.29";"0.23";"0.35";"0.5";"0.23";"0.49";"1";"0.7";"0.75";"1";"0.4";"0.75";"0.86"
"Parfal Niffis";"14";"1";"0";"0";"4";"5";"808";"1";"0.79";"0.79";"0.96";"0.79";"0.96";"0.79";"1";"0.5";"0.5";"0.5";"0.91";"0.91";"0.5"
"Banderling Captain";"14";"1";"0";"2";"2";"5";"982";"0.5";"0.38";"0.61";"0.5";"0.7";"0.38";"0.6";"0.76";"0.65";"0.5";"1";"0.76";"0.65";"1"
"Brigand";"14";"1";"0";"2";"2";"5";"930";"0.9";"1";"1.1";"0.4";"0.4";"1";"0.6";"1";"1";"1";"1";"1";"1";"1"
"Virtuous Doll";"14";"1";"0";"0";"4";"0";"771";"1";"1";"1";"0.79";"1";"1";"0.79";"1";"1";"1";"1";"0.5";"1";"0.5"
"Drudge Vagabond";"14";"1";"0.25";"2";"2";"0";"2050";"0.9";"1";"1.1";"0.6";"0.6";"1";"0.6";"0.86";"0.75";"0.66";"1.42";"1.42";"0.75";"1.42"
"Sneaky Simulacrum";"14";"1";"0";"2";"2";"58";"1112";"0.9";"1";"1.1";"0.4";"0.4";"1";"0.6";"1";"1";"1";"1";"1";"1";"1"
"Two Headed Snowman";"14";"1";"0";"0";"4";"0";"1080";"0.68";"0.42";"0.68";"0.1";"0.3";"0.68";"0.68";"0.8";"0.51";"0.8";"1";"0";"0.8";"0.8"
"Bronze Statue of a Reedshark";"14";"1";"0";"2";"2";"7";"800";"0.3";"0.3";"0.5";"0.6";"0.6";"0.6";"0.6";"0.1";"0.1";"0.25";"0.5";"0.5";"1";"0.5"
"Vorous Shrethlet";"14";"1";"0";"2";"2";"0";"1064";"0.37";"0.55";"0.8";"0.6";"0.61";"0.17";"0.36";"0.58";"0.75";"1";"0.5";"1";"0.42";"0.5"
"Sallow Moarsman";"14";"1";"0";"2";"2";"15";"900";"0.28";"0.36";"0.36";"0.68";"0.4";"0.06";"0.7";"0.7";"0.8";"0.8";"1";"0.8";"0.5";"1"
"Male Tusker";"15";"1";"0";"1";"2";"1";"762";"0.1";"0.8";"0.53";"0.53";"0.7";"0.53";"0.26";"0.42";"1";"0.75";"1";"0.75";"0.75";"0.4"
"Undead Miner";"15";"1";"0";"4";"2";"1";"650";"0.8";"0.12";"0.23";"0.35";"0.5";"0.23";"0.49";"1";"0.65";"0.75";"1";"0.4";"0.75";"0.86"
"Undead Miner";"15";"1";"0";"4";"2";"36";"650";"0.8";"0.12";"0.23";"0.35";"0.5";"0.23";"0.49";"1";"0.65";"0.75";"1";"0.4";"0.75";"0.86"
"Mire Phyntos Wasp";"15";"1";"0";"0";"4";"24";"756";"0.8";"0.8";"0.5";"0.18";"0.46";"0.18";"0.18";"1";"1";"1";"0.7";"0.8";"0.8";"0.8"
"Mosswart Shaman";"15";"1";"0";"2";"2";"1";"411";"0.23";"0.33";"0.33";"0.65";"0.4";"0.28";"0.7";"0.7";"0.8";"0.8";"1";"0.8";"0.6";"1"
"Hunter Shreth";"15";"1";"0";"2";"2";"68";"757";"0.3";"0.51";"0.8";"0.6";"0.52";"0.06";"0.27";"0.58";"0.75";"1";"0.5";"1";"0.42";"0.5"
"Tumerok Scout";"16";"1";"0";"2";"2";"40";"893";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1"
"Barker Mosswart";"16";"1";"0";"2";"2";"322";"1068";"0.08";"0.43";"0.43";"0.75";"0.4";"0.23";"0.7";"0.55";"0.8";"0.8";"1";"0.8";"0.5";"1"
"Desert Rat";"16";"1";"0";"1";"2";"1";"1067";"0.23";"0.23";"0.8";"0.23";"0.23";"0.8";"0.8";"0.85";"0.85";"1";"0.85";"0.85";"1";"1"
"Desert Rat";"16";"1";"0";"2";"2";"76";"1067";"0.23";"0.23";"0.8";"0.23";"0.23";"0.8";"0.8";"0.85";"0.85";"1";"0.85";"0.85";"1";"1"
"Swamp Rat";"16";"1";"0";"2";"2";"90";"1159";"0.23";"0.23";"0.8";"0.23";"0.7";"0.3";"0.13";"0.85";"0.85";"1";"1";"0.85";"0.9";"0.8"
"Shadow Child";"16";"1";"0";"0";"4";"29";"1292";"1";"0.61";"0.74";"0.3";"1";"0.38";"0.61";"1";"0.5";"0.67";"1";"0.1";"0.2";"0.5"
"Rough Monouga";"16";"1";"0";"2";"2";"11";"700";"0.16";"0.74";"0.04";"0.6";"0.04";"0.36";"0.07";"0.6";"0.9";"0.45";"0.45";"1";"0.75";"0.55"
"Shallows Slayer";"16";"1";"0";"2";"2";"15";"1165";"0.71";"0.9";"0.71";"0.31";"1";"0.37";"0.71";"0.85";"1";"0.85";"1";"0.52";"0.45";"0.85"
"Kilif Zefir";"16";"1";"0";"0";"4";"63";"890";"0.8";"0.18";"0.9";"0.18";"0.55";"0.38";"0.21";"1";"0.8";"1";"0.6";"0.8";"0.85";"0.65"
"Tumerok Scout";"16";"1";"0";"2";"2";"7";"893";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1"
"Aste Sclavus";"16";"1";"0";"2";"2";"1";"621";"0.8";"0.58";"0.28";"0.7";"0.58";"0.38";"0.38";"1";"0.75";"0.46";"0.75";"1";"0.4";"0.4"
"Kilif Zefir";"16";"1";"0";"0";"4";"1";"890";"0.8";"0.18";"0.9";"0.18";"0.55";"0.38";"0.21";"1";"0.8";"1";"0.6";"0.8";"0.85";"0.65"
"Ice Golem (NEW)";"16";"1";"0";"1";"2";"0";"1434";"0.79";"0.79";"0.39";"100";"0.1";"0.79";"0.23";"0.83";"0.83";"0.8";"1";"0";"0.83";"0.8"
"Tumerok Scout";"16";"1";"0";"2";"2";"0";"893";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1"
"Tumerok Scout";"16";"1";"0";"2";"2";"0";"893";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1"
"Swamp Rat";"16";"1";"0";"2";"2";"1";"1159";"0.23";"0.23";"0.8";"0.23";"0.7";"0.3";"0.13";"0.85";"0.85";"1";"1";"0.85";"0.9";"0.8"
"Shady Scarecrow";"16";"1";"0";"0";"4";"0";"1176";"0.7";"0.32";"0.32";"0.32";"0.7";"0.32";"0.7";"0.86";"0.42";"0.42";"1";"0.42";"0.42";"0.86"
"Tumerok Scout";"16";"1";"0";"2";"2";"0";"893";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1"
"Bronze Statue of a Drudge";"16";"1";"0";"2";"2";"9";"750";"0.3";"0.3";"0.5";"0.6";"0.6";"0.6";"0.6";"0.1";"0.1";"0.25";"0.5";"0.5";"1";"0.5"
"Bronze Armoredillo Pup";"16";"1";"0";"2";"2";"0";"931";"0.32";"0.7";"0.35";"0.73";"0.65";"0.49";"0.73";"0.53";"1";"0.5";"0.5";"0.95";"0.7";"0.95"
"Sandy Armoredillo Pup";"16";"1";"0";"2";"2";"0";"990";"0.32";"0.7";"0.35";"0.73";"0.65";"0.49";"0.73";"0.53";"1";"0.5";"0.5";"0.95";"0.7";"0.95"
"Great Mattie";"16";"1";"0";"2";"2";"0";"1339";"0.46";"0.75";"0.7";"0.07";"0.7";"0.61";"0.07";"0.58";"0.9";"0.86";"1";"0.25";"0.75";"0.25"
"Listris Niffling";"16";"1";"0";"0";"4";"0";"1037";"1";"0.83";"0.83";"0.97";"0.83";"0.97";"0.83";"1";"0.5";"0.5";"0.5";"0.91";"0.91";"0.5"
"Tiofor Ursuin Cub";"16";"1";"0";"2";"2";"0";"1158";"0.35";"0.8";"0.35";"0.35";"0.66";"0.35";"0.35";"0.58";"1";"0.58";"0.86";"0.58";"0.58";"0.58"
"Shady Scarecrow";"16";"1";"0";"0";"4";"0";"1176";"0.7";"0.32";"0.32";"0.32";"0.7";"0.32";"0.7";"0.86";"0.42";"0.42";"1";"0.42";"0.42";"0.86"
"Bronze Statue of a Gromnie";"17";"1";"0";"2";"2";"8";"750";"0.3";"0.3";"0.5";"0.6";"0.6";"0.6";"0.6";"0.1";"0.1";"0.25";"0.5";"0.5";"1";"0.5"
"Tall Deru";"17";"1";"0";"1";"1";"0";"717";"1.2";"2";"1.2";"1.3";"0.5";"1.5";"0.9";"1";"1";"1";"1";"1";"1";"1"
"Cragstone Camp Standard Bearer";"17";"1";"0";"1";"2";"0";"1100";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1"
"Hebian-To Camp Standard Bearer";"17";"1";"0";"1";"2";"0";"1100";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1"
"Zaikhal Camp Standard Bearer";"17";"1";"0";"1";"2";"0";"1100";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1"
"Bronze Statue of a Mosswart";"17";"1";"0";"2";"2";"7";"800";"0.3";"0.3";"0.5";"0.6";"0.6";"0.6";"0.6";"0.1";"0.1";"0.25";"0.5";"0.5";"1";"0.5"
"Auroch Fire Cow";"18";"1";"0";"2";"2";"30";"1327";"0.34";"0.18";"0.04";"0.18";"100";"0.18";"0.6";"0.86";"0.8";"0.75";"0";"0.8";"0.8";"1"
"Auroch Fire Bull";"18";"1";"0";"2";"2";"10";"1258";"0.34";"0.18";"0.04";"0.18";"100";"0.18";"0.6";"0.86";"0.8";"0.75";"0";"0.8";"0.8";"1"
"Laigus Lugian";"18";"1";"0";"2";"2";"0";"1013";"0.49";"0.49";"0.49";"0.22";"0.11";"0.83";"0.8";"0.66";"0.66";"0.66";"0.3";"0.42";"0.9";"1"
"Bronze Armoredillo";"18";"1";"0";"2";"2";"0";"1034";"0.32";"0.7";"0.35";"0.73";"0.65";"0.49";"0.73";"0.53";"1";"0.5";"0.5";"0.95";"0.7";"0.95"
"Female Tusker";"18";"1";"0";"2";"2";"85";"819";"0.5";"0.8";"0.5";"1";"0.7";"1";"1";"0.5";"1";"0.75";"1";"0.75";"0.75";"0.4"
"Mosswart Shaman";"18";"1";"0";"2";"2";"146";"1355";"0.23";"0.33";"0.33";"0.65";"0.4";"0.28";"0.7";"0.7";"0.8";"0.8";"1";"0.8";"0.6";"1"
"Mountain Rat";"18";"1";"0";"2";"2";"67";"1482";"0.18";"0.38";"0.8";"0.38";"0.55";"0.8";"0.8";"0.8";"0.85";"1";"0.85";"0.85";"1";"1"
"Banderling Chief";"18";"1";"0";"2";"2";"20";"1323";"0.53";"0.42";"0.67";"0.53";"0.7";"0.42";"0.6";"0.76";"0.65";"0.5";"1";"0.76";"0.65";"1"
"Skeleton Warrior";"18";"1";"0";"2";"2";"206";"1219";"0.05";"0.26";"0.5";"0.22";"0.74";"0.28";"0.22";"0.58";"0.4";"1";"0.9";"0.5";"0.6";"0.5"
"Greater Mu-miyah";"18";"1";"0";"0";"4";"32";"1519";"0.53";"0.33";"0.53";"0.26";"0.4";"1";"0.17";"0.75";"0.58";"0.75";"1";"0.4";"1";"0.46"
"Dark Wisp";"18";"1";"0";"0";"4";"22";"1357";"1";"1";"1";"10";"0.81";"0.81";"0.18";"1";"1";"1";"0.3";"0";"0.3";"0.8"
"Tumerok Fighter";"18";"1";"0";"2";"2";"83";"1305";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1"
"Great Mattekar";"18";"1";"0";"2";"2";"13";"1488";"0.46";"0.75";"0.7";"0.07";"0.7";"0.61";"0.07";"0.58";"0.9";"0.86";"1";"0.25";"0.75";"0.25"
"Aste Sclavus";"18";"1";"0";"2";"2";"127";"1508";"0.8";"0.58";"0.28";"0.7";"0.58";"0.38";"0.38";"1";"0.75";"0.46";"0.75";"1";"0.4";"0.4"
"Tumerok Fighter";"18";"1";"0";"2";"2";"31";"1305";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1"
"Sharp Chittick";"18";"1";"0";"2";"2";"0";"918";"1.5";"0.7";"1.4";"1";"1.4";"1.2";"1.5";"1";"1";"1";"1";"1";"1";"1"
"Olthoi Grub";"18";"1";"0";"1";"0";"0";"1156";"0.62";"0.8";"0.6";"0.62";"0.62";"0.32";"0.11";"0.75";"1";"1";"0.75";"0.75";"0.42";"0.25"
"Slithis Tentacle";"18";"1";"0";"0";"4";"0";"1662";"0.71";"0.36";"0.36";"0.17";"0.71";"0.36";"0.17";"0.86";"0.42";"0.42";"0.86";"0.25";"0.42";"0.25"
"Flare";"18";"1";"0";"0";"4";"20";"910";"0.58";"0.58";"0.58";"1";"100";"0.65";"0.38";"0.65";"0.65";"0.65";"0";"1.1";"0.65";"0.65"
"Tumerok Fighter";"18";"1";"0";"2";"2";"0";"1305";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1"
"Tumerok Fighter";"18";"1";"0";"2";"2";"0";"1305";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1"
"Broken Fragment";"18";"1";"0";"0";"4";"0";"1594";"1";"1";"1";"1.19";"100";"2.78";"1";"1";"1";"1";"0";"0.65";"0.3";"1"
"Spark";"18";"1";"0";"0";"4";"0";"910";"0.58";"0.58";"0.58";"0.65";"0.38";"1";"100";"0.4";"0.4";"0.4";"0.1";"0.5";"1";"0"
"Skeleton Warrior";"18";"1";"0";"2";"2";"0";"1219";"0.05";"0.26";"0.5";"0.22";"0.74";"0.28";"0.22";"0.58";"0.4";"1";"0.9";"0.5";"0.6";"0.5"
"Amploth Raider";"18";"1";"0";"2";"1";"38";"2000";"0.49";"0.49";"0.49";"0.22";"0.11";"0.83";"0.8";"0.66";"0.66";"0.66";"0.3";"0.42";"0.9";"1"
"Listris Niffis";"18";"1";"0";"0";"4";"2";"1152";"1";"0.83";"0.83";"0.97";"0.83";"0.97";"0.83";"1";"0.5";"0.5";"0.5";"0.91";"0.91";"0.5"
"Tiofor Ursuin";"18";"1";"0";"2";"2";"0";"1287";"0.35";"0.8";"0.35";"0.35";"0.66";"0.35";"0.35";"0.58";"1";"0.58";"0.86";"0.58";"0.58";"0.58"
